p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.80541442101643e-49,-0.426488217019833,0.882,0.745,3.9339980233948e-45,4,PKM
3.07972135736685e-47,-0.333782391923489,0.505,0.539,6.71071283770236e-43,4,GPI
2.68044428387309e-42,-0.336110778752026,0.672,0.648,5.84068809455945e-38,4,RPL22L1
1.10412293118888e-40,-0.297153410091599,0.994,0.954,2.40588386706058e-36,4,ENO1
1.82937889509564e-40,-0.342267686624611,0.812,0.787,3.98621661241341e-36,4,CD74
6.02455574782751e-39,-0.466526195963007,0.976,0.889,1.31275069745161e-34,4,LDHA
3.27991171970831e-31,-0.283558917560814,0.492,0.527,7.14692763724441e-27,4,PLIN2
1.54859910163225e-30,-0.347869478892686,0.841,0.71,3.37439744245667e-26,4,PGAM1
2.39271438803699e-21,-0.372250968095611,0.813,0.643,5.21372465153261e-17,4,MT2A
3.588712000183e-08,-0.382737442509219,0.502,0.491,0.000781980344839876,4,HLA-DRA
3.0613241429292e-06,-0.26815034661162,0.988,0.886,0.0667062530744273,4,TPI1
0,0.905017423956749,0.949,0.788,0,5,GZMA
0,0.865309114752204,0.851,0.528,0,5,GZMB
0,0.8229420211017,0.994,0.828,0,5,PGK1
0,0.816562982067596,0.999,0.889,0,5,LDHA
0,0.77231105582231,0.999,0.887,0,5,TPI1
0,0.759382021761421,0.991,0.74,0,5,PKM
0,0.753530550623002,1,0.994,0,5,GAPDH
0,0.737081730924046,0.922,0.542,0,5,FAM162A
0,0.725812245303189,0.643,0.287,0,5,HILPDA
0,0.710467770727121,1,0.954,0,5,ENO1
0,0.657284446436026,0.913,0.511,0,5,GPI
0,0.60629025144192,0.98,0.703,0,5,PGAM1
0,0.6009213530607,0.997,0.864,0,5,MIF
0,0.564453649698164,0.819,0.34,0,5,BNIP3L
0,0.564331152553019,0.842,0.456,0,5,DDIT4
0,0.55980333420046,0.749,0.381,0,5,BNIP3
0,0.52694650392754,0.97,0.759,0,5,C4orf3
0,0.478830884050367,0.611,0.209,0,5,ALDOC
0,0.470310767271191,0.695,0.299,0,5,SLC16A3
0,0.427793893267025,0.579,0.2,0,5,AK4
0,0.420082347304465,0.997,0.994,0,5,MT-ND5
0,0.357858675222722,0.998,1,0,5,MT-ND4
0,0.310989607312586,1,1,0,5,TMSB10
3.28368477573423e-284,0.38964705519978,0.646,0.295,7.15514912632489e-280,5,P4HA1
8.30156323698065e-247,0.437020332110162,0.997,0.917,1.80891062933808e-242,5,LGALS1
8.93034735982325e-215,0.326244251308531,0.998,0.991,1.94592268970549e-210,5,MT-ND2
1.24091001779926e-213,0.454568282763042,0.796,0.506,2.70394292878459e-209,5,PLIN2
2.825073620045e-209,0.410097464811124,0.928,0.69,6.15583541807805e-205,5,SRGN
8.62613461445276e-209,0.388860491042307,0.717,0.415,1.87963473248926e-204,5,CD38
3.22949299788758e-207,-0.442719638026181,0.919,0.909,7.03706524239704e-203,5,HSPA8
5.51267517638247e-204,0.352026398214386,0.617,0.325,1.20121192093374e-199,5,ASB2
2.27561281085326e-193,0.275895345034591,0.997,0.997,4.95856031484924e-189,5,MT-ND1
6.31986005494202e-190,0.33000824965773,0.709,0.412,1.37709750597187e-185,5,WDR54
1.45638408303636e-188,0.321602994687185,0.665,0.371,3.17346091693622e-184,5,MCM5
1.26455646890049e-176,0.344422614864577,0.961,0.762,2.75546854573417e-172,5,VDAC1
1.73055001126911e-172,0.305376269736693,0.656,0.366,3.77086847455539e-168,5,GINS2
1.15775668468809e-171,0.318675573300881,0.514,0.267,2.52275181593535e-167,5,CAMK1
5.14066183545366e-170,0.317529949107617,0.986,0.829,1.12015021394535e-165,5,GSTP1
2.45975160486091e-167,0.293766132488539,0.658,0.372,5.35979874699193e-163,5,MCM6
1.46517333794102e-155,0.255367671771066,0.998,0.948,3.19261270337349e-151,5,OAZ1
7.93297163657246e-154,0.390887778714987,0.773,0.47,1.72859451960914e-149,5,IL2RA
2.48104526338825e-150,0.305880373604136,0.765,0.478,5.406197628923e-146,5,MCM3
3.65723499716861e-150,0.276607976972895,0.6,0.338,7.9691150588304e-146,5,SYTL3
1.88043858206963e-148,0.264001676583515,0.994,0.906,4.09747567032972e-144,5,NAP1L1
1.09592257416567e-146,0.31843971667999,0.979,0.858,2.388015289107e-142,5,SEC61G
1.72133413457927e-138,0.345539014818623,0.744,0.487,3.75078707924822e-134,5,RBPJ
2.78787469264243e-136,0.288960212520839,0.971,0.864,6.07477895526786e-132,5,MT-ND4L
9.39856723367317e-136,-0.404282055671106,0.902,0.847,2.04794780021738e-131,5,CALM2
5.78530022142433e-133,0.318608306363861,0.6,0.355,1.26061691824836e-128,5,CD69
1.39268315212352e-132,-0.733616420157034,0.426,0.552,3.03465658847715e-128,5,TUBB4B
1.76105209318053e-132,0.290843348775264,0.806,0.539,3.83733251104038e-128,5,POLR2H
7.23297951293882e-130,-0.709790141388428,0.467,0.576,1.57606623586937e-125,5,UBE2S
3.96550646768079e-129,0.323566910394632,0.624,0.382,8.64083859307644e-125,5,JUNB
8.28802196205028e-129,0.262243341959393,0.737,0.471,1.80595998553075e-124,5,ZNF292
1.08803784187874e-124,0.277739458246622,0.775,0.489,2.37083445745377e-120,5,PAICS
2.33941693057301e-121,0.318177728125743,0.615,0.38,5.09758949171859e-117,5,AHI1
2.90675989144986e-118,0.424924478870116,0.517,0.293,6.33382980346924e-114,5,XCL1
3.21138183520075e-118,-0.449045021806223,0.961,0.949,6.99760101890244e-114,5,VIM
5.62973394861431e-113,0.261969759221505,0.641,0.402,1.22671902740306e-108,5,PTMS
7.9642878999292e-107,0.253982303918269,0.702,0.458,1.73541833339457e-102,5,ITM2C
4.06204986801515e-103,0.255713456598606,0.818,0.551,8.85120666240501e-99,5,FABP5
3.88222450867935e-82,-0.273035734364837,0.918,0.873,8.4593672044123e-78,5,DYNLL1
3.1531020464341e-79,0.297337269847188,0.678,0.487,6.87060935917991e-75,5,CCR7
6.09327534267972e-77,0.641966208996176,0.822,0.646,1.32772469716991e-72,5,MT2A
1.32677421262278e-72,0.250022458879889,0.786,0.589,2.89104100930504e-68,5,CYTIP
4.74797381332273e-72,-0.513141106969539,0.48,0.534,1.03458349392302e-67,5,CKS2
1.30569499293185e-54,-0.54996853564961,0.881,0.739,2.84510938959849e-50,5,TUBB
1.38286629777663e-39,-0.282694260158448,0.615,0.639,3.01326566285527e-35,5,HSPA5
1.58158319491456e-34,-0.25046771790509,0.826,0.731,3.44626978171882e-30,5,JPT1
6.48312100371136e-28,-0.503903155216815,0.944,0.782,1.4126720667087e-23,5,TUBA1B
1.27719111965437e-19,-0.304439688075734,0.609,0.556,2.78299944972687e-15,5,SMC4
8.04880049277207e-18,-0.517298113689494,0.667,0.56,1.75383362737503e-13,5,MKI67
7.77050476051813e-16,-0.299645072910505,0.665,0.597,1.6931929873169e-11,5,HIST1H1D
2.25493744619701e-12,0.295205028807187,0.515,0.429,4.91350869526328e-08,5,MT1X
4.73292170955722e-10,-0.381826088874499,0.891,0.715,1.03130364051252e-05,5,HMGB2
8.32010031734259e-06,-0.972838154070404,0.914,0.757,0.181294985914895,5,HIST1H4C
0,1.09467966292685,0.997,0.541,0,6,FABP5
0,1.09241991052789,1,0.799,0,6,HSPD1
0,1.06166606127919,0.99,0.457,0,6,IL2RA
0,1.03921279472872,0.981,0.521,0,6,GZMB
0,0.96645806674696,1,0.958,0,6,HSP90AB1
0,0.961247193328507,1,0.967,0,6,HSP90AA1
0,0.946674178546589,1,0.833,0,6,HSPE1
0,0.877564815248382,0.963,0.25,0,6,BATF3
0,0.87049372131331,0.996,0.627,0,6,RPL22L1
0,0.817844228222114,1,0.647,0,6,CYCS
0,0.759423877096373,0.999,0.633,0,6,NME1
0,0.719143119008447,0.998,0.639,0,6,SLIRP
0,0.711926045215347,0.999,0.659,0,6,CCT6A
0,0.710723938365186,0.999,0.788,0,6,C1QBP
0,0.700618351107715,1,0.904,0,6,NCL
0,0.686497982781498,1,0.717,0,6,HNRNPAB
0,0.676196268038967,0.995,0.615,0,6,HSPA5
0,0.676164993248416,1,0.984,0,6,NPM1
0,0.671116810541876,0.991,0.461,0,6,HSPH1
0,0.650222904447876,0.994,0.521,0,6,TCP1
0,0.649832417995359,0.977,0.389,0,6,MRTO4
0,0.644085543203233,1,0.898,0,6,RAN
0,0.639381755598451,0.997,0.65,0,6,DDX21
0,0.636018107282995,0.996,0.578,0,6,SRM
0,0.633836421283549,1,0.735,0,6,RANBP1
0,0.629061086333606,0.999,0.67,0,6,CCT5
0,0.623834435514269,0.978,0.509,0,6,HMGA1
0,0.620706987806884,0.953,0.356,0,6,LIMA1
0,0.619254474963985,0.999,0.745,0,6,EIF1AX
0,0.616851014634347,1,0.906,0,6,SERBP1
0,0.615491188271398,1,0.869,0,6,H2AFZ
0,0.612219740020391,1,0.902,0,6,PA2G4
0,0.612081236532856,1,0.797,0,6,PRDX1
0,0.609996398337429,0.997,0.634,0,6,CCT2
0,0.605869606200824,0.994,0.503,0,6,STIP1
0,0.603090171001248,1,0.904,0,6,HSPA8
0,0.593853590880017,0.995,0.541,0,6,UBE2S
0,0.591255944972951,1,0.732,0,6,TUBB
0,0.58885803667266,1,0.774,0,6,SNRPD1
0,0.58082102971778,1,0.739,0,6,EIF5A
0,0.578223485381843,1,0.703,0,6,PGAM1
0,0.576236570545652,0.996,0.621,0,6,CCT4
0,0.573701615414308,0.996,0.613,0,6,TIMM13
0,0.568387037757183,0.995,0.613,0,6,PRMT1
0,0.568168970795305,1,0.777,0,6,CALR
0,0.566579239019387,0.984,0.502,0,6,CKS2
0,0.563500494305924,1,0.779,0,6,TUBA1B
0,0.562337790014669,0.974,0.416,0,6,LYAR
0,0.558527360768754,0.985,0.464,0,6,DCTPP1
0,0.557800265598329,1,0.82,0,6,C12orf75
0,0.553314857337222,0.995,0.515,0,6,TUBB4B
0,0.546236581179176,0.789,0.239,0,6,MIR155HG
0,0.545568958205703,0.996,0.61,0,6,CCND2
0,0.54300192629619,0.999,0.769,0,6,CCT3
0,0.540850511625251,0.957,0.358,0,6,TOMM40
0,0.539579119654872,0.977,0.436,0,6,DKC1
0,0.538833259056308,0.991,0.606,0,6,KPNB1
0,0.537998323637196,0.986,0.499,0,6,MANF
0,0.535349505011291,1,0.833,0,6,TXN
0,0.532398704857163,0.933,0.312,0,6,CCNB1
0,0.529761813604681,0.859,0.248,0,6,TFRC
0,0.529254457791306,0.981,0.477,0,6,PAICS
0,0.522934997702956,1,0.761,0,6,VDAC1
0,0.522305376560033,0.974,0.427,0,6,FAM136A
0,0.520257401313423,1,0.827,0,6,PTGES3
0,0.518266243161279,1,0.74,0,6,PKM
0,0.517872715948921,0.954,0.361,0,6,EBNA1BP2
0,0.516776954058703,0.992,0.579,0,6,NOP56
0,0.515857864860513,0.995,0.651,0,6,PFDN2
0,0.513771722102643,0.998,0.67,0,6,CACYBP
0,0.511498849347942,0.973,0.436,0,6,MRPL12
0,0.506354995648032,0.997,0.667,0,6,PSMA3
0,0.505487548989963,0.996,0.616,0,6,PSMD7
0,0.505068385939813,0.999,0.69,0,6,DNAJA1
0,0.504225351990101,0.883,0.247,0,6,NPM3
0,0.501957172156372,0.981,0.473,0,6,MRPL4
0,0.499964354908532,0.995,0.611,0,6,NUDC
0,0.499443246606274,0.963,0.399,0,6,DCUN1D5
0,0.49901375024029,1,0.958,0,6,YBX1
0,0.49541142047574,0.953,0.394,0,6,FDX1
0,0.495117768867289,0.998,0.678,0,6,ATP5MC1
0,0.495075491784293,0.998,0.678,0,6,SRSF2
0,0.493890488729552,0.993,0.558,0,6,SYNCRIP
0,0.493658054851014,0.979,0.498,0,6,HSPA9
0,0.492194240663031,0.995,0.596,0,6,CCT7
0,0.49115041054199,0.945,0.378,0,6,CMSS1
0,0.487007885030378,0.961,0.411,0,6,GNL3
0,0.486951004422832,1,0.896,0,6,ATP5MC3
0,0.486562933925708,0.964,0.424,0,6,EEF1E1
0,0.486411952166585,0.984,0.499,0,6,SDF2L1
0,0.483173786548295,0.999,0.718,0,6,NDUFAB1
0,0.482301497384486,1,0.832,0,6,PRELID1
0,0.479097783997862,0.993,0.617,0,6,CHCHD10
0,0.478395432982546,0.968,0.447,0,6,PSMB5
0,0.476185117235906,0.989,0.521,0,6,SNRPA1
0,0.473844599998051,0.979,0.446,0,6,TUBA1C
0,0.472382848952755,0.989,0.572,0,6,PRDX3
0,0.471099460399094,0.891,0.243,0,6,WARS
0,0.471050730348515,0.866,0.264,0,6,GALM
0,0.467549118734828,0.999,0.702,0,6,DUT
0,0.466381572817278,0.997,0.577,0,6,PCLAF
0,0.45934402191084,0.973,0.469,0,6,PSMD1
0,0.459312530759087,0.999,0.83,0,6,HSP90B1
0,0.458772504404342,0.945,0.372,0,6,EIF4G1
0,0.456005455369113,0.913,0.294,0,6,FKBP4
0,0.454597655256585,1,0.81,0,6,EIF2S2
0,0.453656195215516,0.984,0.475,0,6,MAD2L1
0,0.453118537210136,0.881,0.245,0,6,PPIF
0,0.446921902251101,0.999,0.7,0,6,NASP
0,0.445677571097501,0.948,0.371,0,6,BRIX1
0,0.444372199167196,0.871,0.22,0,6,NOP16
0,0.443069166924829,0.97,0.441,0,6,UBE2T
0,0.442560417922985,0.993,0.604,0,6,PHB
0,0.441927621704221,0.943,0.35,0,6,GPATCH4
0,0.441040094461508,0.999,0.791,0,6,SNRPE
0,0.440273202515237,0.998,0.725,0,6,PPP1R14B
0,0.439586840029652,0.959,0.43,0,6,MRPL3
0,0.43933767996393,1,0.92,0,6,SET
0,0.438740066296875,0.988,0.551,0,6,GSPT1
0,0.438645107515724,0.976,0.451,0,6,PSMD11
0,0.436827736985436,0.994,0.616,0,6,EIF5
0,0.435237042638928,0.999,0.781,0,6,CCT8
0,0.435177814348688,0.999,0.731,0,6,MRPS34
0,0.434852132991506,1,0.784,0,6,PSMA4
0,0.434622413254929,0.945,0.383,0,6,HSPA4
0,0.434597082389776,1,0.889,0,6,LDHA
0,0.434473716741134,0.867,0.247,0,6,CDC20
0,0.430769737172794,0.989,0.558,0,6,ILF2
0,0.428710103870223,0.984,0.496,0,6,DDX39A
0,0.426288080342075,0.895,0.277,0,6,NOLC1
0,0.425098554423931,1,0.848,0,6,SNRPG
0,0.424646464572748,0.939,0.343,0,6,TIMM17A
0,0.422943394663873,0.941,0.376,0,6,GTPBP4
0,0.422941033086241,0.999,0.734,0,6,RBM8A
0,0.420992390228036,1,0.825,0,6,HNRNPC
0,0.419196907016907,0.988,0.574,0,6,UBE2M
0,0.417963714352185,0.996,0.627,0,6,RBM17
0,0.417553593021478,0.996,0.627,0,6,ELOC
0,0.416740615148566,0.999,0.74,0,6,EIF5B
0,0.416099853291257,0.995,0.666,0,6,SRI
0,0.410514167654993,0.971,0.448,0,6,AHSA1
0,0.409849066578859,0.758,0.142,0,6,ZBTB32
0,0.409281318778355,0.997,0.671,0,6,PDIA6
0,0.408599935475796,0.985,0.548,0,6,STOML2
0,0.408092750485011,0.963,0.422,0,6,EIF2S1
0,0.407833918656415,1,0.778,0,6,SNRPB
0,0.406509679100054,0.954,0.429,0,6,RPL7L1
0,0.406179862679791,0.998,0.704,0,6,PPM1G
0,0.404032173848346,0.992,0.617,0,6,ARPC5L
0,0.40383970175671,0.936,0.369,0,6,MTHFD2
0,0.403183785415123,0.995,0.694,0,6,MRPL20
0,0.402074092934494,0.94,0.364,0,6,GARS
0,0.40084764580858,0.995,0.65,0,6,PHB2
0,0.400356845141399,0.994,0.648,0,6,NOL7
0,0.398515416313443,0.95,0.392,0,6,GRPEL1
0,0.398433378261149,0.992,0.616,0,6,PDAP1
0,0.397320828948481,1,0.767,0,6,SRSF7
0,0.396902862422858,1,0.816,0,6,MTDH
0,0.396756672175017,1,1,0,6,PTMA
0,0.396374079726926,0.821,0.266,0,6,ODC1
0,0.396297125714323,0.999,0.72,0,6,JPT1
0,0.395789288742767,0.936,0.395,0,6,BATF
0,0.394887399599137,0.997,0.748,0,6,ATP5F1B
0,0.394502951713539,0.996,0.676,0,6,PSMB2
0,0.393055318078563,0.907,0.298,0,6,RRP7A
0,0.391478598994355,0.98,0.512,0,6,CYC1
0,0.390887703690024,0.998,0.697,0,6,ZNF706
0,0.389866252428149,0.963,0.465,0,6,SRPK1
0,0.389336026921163,0.92,0.372,0,6,YBX3
0,0.388708606157823,0.956,0.454,0,6,POLR3K
0,0.388574346815691,0.852,0.236,0,6,NDFIP2
0,0.38818043728256,1,0.854,0,6,SNRPF
0,0.388063126422841,0.752,0.187,0,6,PHLDA1
0,0.387789164425385,0.997,0.757,0,6,PPA1
0,0.387749320238953,0.98,0.572,0,6,TOMM22
0,0.384174368863684,0.908,0.302,0,6,CHORDC1
0,0.383716261642058,1,0.851,0,6,SRSF3
0,0.383672585478204,0.988,0.593,0,6,NDUFAF8
0,0.383402906960943,0.967,0.496,0,6,MRPL36
0,0.38288993640399,1,0.976,0,6,HMGB1
0,0.381550006137646,0.982,0.54,0,6,NIFK
0,0.381493094296733,0.999,0.716,0,6,YWHAE
0,0.381466701026587,0.956,0.438,0,6,PSMD12
0,0.379036524764762,0.949,0.41,0,6,TARS
0,0.37822313741807,0.973,0.483,0,6,GGCT
0,0.377433368618523,0.999,0.752,0,6,SNRPD3
0,0.377404864510287,0.773,0.187,0,6,DUSP4
0,0.377047122891977,0.772,0.244,0,6,DUSP6
0,0.376754091766528,0.908,0.301,0,6,ETF1
0,0.375691881811852,0.895,0.341,0,6,KPNA2
0,0.375407984799914,0.998,0.734,0,6,SRSF9
0,0.374545850344231,0.977,0.466,0,6,DTYMK
0,0.373938419840222,0.965,0.485,0,6,SSRP1
0,0.372862844907758,0.946,0.418,0,6,ABCE1
0,0.371147826607599,0.888,0.298,0,6,GOT2
0,0.368802305675036,0.947,0.417,0,6,WDR43
0,0.368746458215119,0.999,0.82,0,6,XRCC5
0,0.368607814387491,1,0.828,0,6,POMP
0,0.368521812510743,0.929,0.377,0,6,TEX30
0,0.367377372402185,0.922,0.351,0,6,DCAF13
0,0.365510290952057,0.951,0.433,0,6,TFAM
0,0.365013095417928,0.957,0.441,0,6,PGP
0,0.364340034942288,0.938,0.38,0,6,MAGOHB
0,0.364199503906163,1,0.949,0,6,H3F3B
0,0.363695102175009,0.998,0.787,0,6,SSBP1
0,0.362851015791806,0.928,0.379,0,6,CDK4
0,0.362604747547844,0.906,0.314,0,6,CCNA2
0,0.362276158142117,0.983,0.5,0,6,ALYREF
0,0.360223341122528,0.791,0.282,0,6,AURKA
0,0.35631298371771,0.98,0.525,0,6,NAA10
0,0.353493385939986,0.903,0.361,0,6,PPID
0,0.351923886718638,0.914,0.344,0,6,PSMG1
0,0.348649617810304,0.895,0.342,0,6,HMMR
0,0.347431954401302,0.971,0.413,0,6,BIRC5
0,0.347328464918798,0.852,0.245,0,6,SLC1A5
0,0.346866979085625,0.81,0.223,0,6,TSR1
0,0.345252510076884,0.918,0.368,0,6,RUVBL1
0,0.343780372239124,0.964,0.475,0,6,EMC6
0,0.340957647015949,0.896,0.304,0,6,TWISTNB
0,0.34011395861602,0.918,0.364,0,6,UCHL5
0,0.339286425846173,0.791,0.248,0,6,MZB1
0,0.338700131347424,0.902,0.369,0,6,MAT2A
0,0.338485238860077,0.931,0.381,0,6,NAE1
0,0.338410288698919,0.957,0.493,0,6,COA4
0,0.337483976539489,0.739,0.152,0,6,MAPK6
0,0.335648173933439,0.916,0.343,0,6,IMP4
0,0.335372735813738,0.949,0.427,0,6,KRR1
0,0.335108182867444,0.783,0.172,0,6,YRDC
0,0.333931617345873,0.825,0.207,0,6,PNO1
0,0.333175807693939,0.919,0.37,0,6,ZNF593
0,0.331795402525832,0.919,0.382,0,6,MRPS23
0,0.3315500380807,0.921,0.382,0,6,PUM3
0,0.329127255557642,0.911,0.35,0,6,GINS2
0,0.328816642336066,0.914,0.415,0,6,MRPS26
0,0.327858874290673,0.96,0.463,0,6,VCP
0,0.325848479358051,0.901,0.327,0,6,EXOSC3
0,0.325502897683622,0.913,0.369,0,6,SNX10
0,0.325279357200994,0.882,0.293,0,6,LRRC59
0,0.324178593022425,0.784,0.213,0,6,GCSH
0,0.320489002074644,0.876,0.309,0,6,DNAJC2
0,0.320183065116595,0.881,0.311,0,6,AK6
0,0.320105872999452,1,0.995,0,6,ACTG1
0,0.317579873983419,0.923,0.393,0,6,DDX1
0,0.316564984712968,0.906,0.335,0,6,PSMD3
0,0.316478095126586,0.871,0.294,0,6,ORC6
0,0.315981722679623,0.568,0.08,0,6,EVI5
0,0.313460883105807,0.903,0.335,0,6,CHEK1
0,0.311494364479806,0.949,0.418,0,6,GMNN
0,0.311407915877035,0.87,0.301,0,6,IARS
0,0.311314799805364,0.963,0.391,0,6,CDKN3
0,0.311168474805999,0.922,0.389,0,6,TMA16
0,0.311131825175085,0.947,0.442,0,6,TOMM5
0,0.311052958548541,0.791,0.225,0,6,KIF3A
0,0.310958719590098,0.889,0.321,0,6,HACD3
0,0.310280379195315,0.938,0.414,0,6,AMD1
0,0.309778500638837,0.917,0.37,0,6,CCDC124
0,0.308936017874649,0.719,0.16,0,6,PMAIP1
0,0.306706807574705,0.906,0.375,0,6,CREM
0,0.30659331554831,0.88,0.317,0,6,UTP11
0,0.306250015023792,0.85,0.279,0,6,ISOC2
0,0.306158434397896,0.84,0.28,0,6,PAK1IP1
0,0.304654842865115,0.869,0.29,0,6,RARS
0,0.304494968410702,0.865,0.288,0,6,GAR1
0,0.303558270456618,0.806,0.234,0,6,TRAP1
0,0.303297025299029,0.839,0.262,0,6,TCOF1
0,0.302953650641054,0.912,0.387,0,6,SF3A3
0,0.300854651699476,0.873,0.296,0,6,DESI1
0,0.300154379184916,0.738,0.202,0,6,CENPV
0,0.298059135321453,0.82,0.242,0,6,TIPIN
0,0.29729048500136,0.93,0.396,0,6,VRK1
0,0.296148197475602,0.789,0.208,0,6,FAM98A
0,0.29614433447269,0.953,0.413,0,6,CENPW
0,0.296076241857801,0.906,0.357,0,6,MRPL37
0,0.294504977944967,0.923,0.382,0,6,MRPL19
0,0.294135929293206,0.885,0.329,0,6,MALSU1
0,0.293159565783688,1,0.991,0,6,MT-ND2
0,0.291960957531138,0.851,0.292,0,6,YWHAG
0,0.291090652896616,0.876,0.317,0,6,SNHG15
0,0.290354601315621,0.857,0.298,0,6,EMG1
0,0.289377836355569,0.83,0.285,0,6,RFC3
0,0.286637560798935,1,0.997,0,6,MT-ND1
0,0.28636033664258,0.86,0.302,0,6,RPF2
0,0.28613861543311,0.796,0.267,0,6,HDGFL3
0,0.285100086625034,0.83,0.288,0,6,NOC3L
0,0.283680925349198,0.83,0.249,0,6,NIP7
0,0.283351045935606,0.9,0.357,0,6,TCERG1
0,0.281668845000382,0.898,0.37,0,6,RRP1B
0,0.280566804815716,0.895,0.35,0,6,MCM4
0,0.279656694986766,0.933,0.37,0,6,RRM2
0,0.279539751458686,0.843,0.287,0,6,IPO7
0,0.278339011034318,0.792,0.231,0,6,COPRS
0,0.276033891203686,0.842,0.288,0,6,BCCIP
0,0.273842925328614,0.867,0.302,0,6,KNOP1
0,0.272813153983515,0.874,0.353,0,6,LRPPRC
0,0.272771507777746,0.773,0.209,0,6,IFRD2
0,0.270471705634418,0.798,0.223,0,6,DPH3
0,0.270163809171667,0.899,0.374,0,6,FEN1
0,0.269720555221151,0.872,0.334,0,6,MRPS25
0,0.269582422125777,0.544,0.128,0,6,LIF
0,0.26847377860999,0.802,0.257,0,6,C20orf27
0,0.268318810746766,0.798,0.24,0,6,DFFA
0,0.267625705492312,0.854,0.289,0,6,KPNA3
0,0.267463051489103,0.859,0.301,0,6,MTHFD1
0,0.267188786862887,0.856,0.309,0,6,LRR1
0,0.266700417027218,0.885,0.353,0,6,POLD2
0,0.266001170829196,0.722,0.176,0,6,TIMM8A
0,0.26521220696556,0.901,0.361,0,6,SHMT2
0,0.26479818180612,0.751,0.179,0,6,IDH3A
0,0.263819908094698,0.726,0.171,0,6,CHAC2
0,0.262998310378387,1,1,0,6,MT-ND4
0,0.26206256752237,0.807,0.259,0,6,CSE1L
0,0.261875341454346,0.868,0.34,0,6,AK2
0,0.260736746993328,0.889,0.363,0,6,AHI1
0,0.260151781585418,0.799,0.249,0,6,RUVBL2
0,0.259968941886562,0.73,0.176,0,6,BOP1
0,0.259641809351433,0.892,0.371,0,6,ZWINT
0,0.25949006363985,0.836,0.297,0,6,NTMT1
0,0.258769817483292,0.737,0.243,0,6,RALB
0,0.258130835419066,0.766,0.22,0,6,NDUFAF4
0,0.25789510424114,0.804,0.268,0,6,IPO5
0,0.25767017267943,0.792,0.251,0,6,MYBL2
0,0.257244117182851,0.778,0.225,0,6,TIMM44
0,0.257204825916442,0.87,0.348,0,6,TACC1
0,0.254353128922401,0.846,0.3,0,6,GPN3
0,0.25423374654286,0.766,0.229,0,6,MCM10
0,0.253825319444663,0.855,0.321,0,6,MORF4L2
0,0.253815475757559,0.886,0.347,0,6,SURF4
0,0.253303305878232,0.686,0.147,0,6,MAK16
0,0.252023626551409,0.801,0.27,0,6,AURKB
1.85092938981736e-307,0.342889433508196,0.973,0.499,4.03317514041203e-303,6,ADRM1
1.09664780639374e-302,0.294400721908709,0.949,0.43,2.38959557013197e-298,6,MCM7
3.14384721175051e-302,0.335685571191048,0.721,0.281,6.85044307440436e-298,6,XCL1
1.24499801354232e-301,0.299573204664986,0.942,0.433,2.71285067150872e-297,6,MRPL17
8.90323933151665e-300,0.36871608721169,0.994,0.673,1.94001585033748e-295,6,TUFM
9.50933598956606e-300,0.274040953251625,0.914,0.404,2.07208431212644e-295,6,TMEM147
1.11100811959299e-298,0.325915004401844,0.999,0.881,2.42088669259313e-294,6,SLC25A3
5.86364602828599e-295,0.333755549516695,0.965,0.505,1.27768846956352e-290,6,ATP1B3
1.05461109414657e-294,0.348410573884737,0.999,0.783,2.29799757414538e-290,6,ERH
2.74322040749672e-293,0.363900131799947,0.989,0.678,5.97747726793535e-289,6,RSL1D1
3.20838234465768e-293,0.29987633213784,0.941,0.455,6.99106512900909e-289,6,CISD1
4.71074043641249e-292,0.298877961741808,1,0.958,1.02647034109428e-287,6,CHCHD2
1.41818314441356e-291,0.385159783012714,0.997,0.674,3.09022107167715e-287,6,SFPQ
1.67641573972887e-290,0.367223364024651,0.986,0.62,3.65290989686921e-286,6,SSB
3.92226137414307e-289,0.321050432521062,0.968,0.488,8.54660753425774e-285,6,PSMD2
2.14970719693337e-288,0.346472627339239,0.999,0.8,4.68421198211781e-284,6,NDUFV2
2.41942563805055e-285,0.348123033862877,0.995,0.679,5.27192846531214e-281,6,VDAC2
2.27503069723735e-281,0.412259853424766,0.997,0.666,4.95729188928019e-277,6,TPM4
3.07346622924196e-281,0.251119235643237,0.908,0.401,6.69708291351823e-277,6,DBF4
3.04220891964391e-278,0.302442571400958,1,0.932,6.62897323590408e-274,6,PSMA7
1.66614290027538e-276,0.353177670901716,0.997,0.758,3.63052537970005e-272,6,EIF3A
1.27869693286592e-275,0.296443367878626,0.955,0.464,2.78628061671483e-271,6,EXOSC8
1.34748975868604e-275,0.319022101052743,1,0.906,2.93618018417688e-271,6,NAP1L1
1.59163239565047e-275,0.344875647383799,1,0.911,3.46816699012238e-271,6,HNRNPA2B1
5.36322440663156e-274,0.334352304889671,0.971,0.519,1.16864659820502e-269,6,IMPDH2
5.62787801905576e-274,0.345913490391351,0.999,0.778,1.22631462035225e-269,6,UQCRQ
1.2282956178582e-272,0.365425935744953,0.996,0.668,2.67645615131301e-268,6,LSM4
3.47590301692987e-272,0.351404711510776,0.999,0.771,7.57399267389018e-268,6,HNRNPD
5.94825575266253e-271,0.332788271553747,0.977,0.529,1.29612492850517e-266,6,POLR2H
1.70976823779329e-263,0.305559161307029,0.97,0.495,3.72558499015159e-259,6,PSMD14
