p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.57912435244827e-236,0.300884099392348,0.949,0.508,7.79891196398478e-232,1,MAGOHB
4.62597567141652e-235,0.341505976234656,0.996,0.75,1.00800009880166e-230,1,ELOC
8.27512647797292e-234,0.314629175918869,1,0.867,1.8031500595503e-229,1,SNU13
9.23266625488718e-233,0.362292804290212,0.992,0.719,2.01179797693992e-228,1,EIF5
1.88038345948577e-231,0.369423864773881,0.965,0.553,4.0973555582195e-227,1,LIMA1
3.70923314508456e-231,0.306176519363438,0.956,0.514,8.08241902313926e-227,1,GARS
1.90539463028236e-225,0.288186955643675,0.94,0.507,4.15185489938525e-221,1,TMA16
2.64878752514443e-225,0.336120799552679,0.988,0.707,5.77170801728972e-221,1,EIF3J
3.98121436471902e-224,0.269457835064969,0.905,0.454,8.67506610072274e-220,1,TRMT10C
2.26880324642068e-221,0.338249658410753,0.981,0.644,4.94372227395065e-217,1,CYC1
3.0264861646043e-221,0.312675310794015,0.959,0.545,6.59471335267277e-217,1,TARS
3.16137840406148e-221,0.290897720172423,1,0.92,6.88864354244995e-217,1,SLC25A3
1.18137207349284e-220,0.321286019309689,0.999,0.888,2.5742097481409e-216,1,MTDH
1.74943254077601e-220,0.297865062087207,1,0.906,3.81201350635092e-216,1,HNRNPC
4.79583771148784e-220,0.304887459586422,0.96,0.572,1.0450130373332e-215,1,CISD1
9.23855643272712e-219,0.320506897233756,0.998,0.82,2.01308144669124e-214,1,PEBP1
5.30310609222832e-218,0.377569792850474,0.996,0.733,1.15554681749655e-213,1,CCND2
1.03542480654102e-217,0.304732052667171,0.999,0.907,2.25619065345288e-213,1,SRSF3
1.57107976345938e-216,0.337988132085488,0.999,0.887,3.423382804578e-212,1,HSP90B1
1.62721639277832e-216,0.329817815633206,0.999,0.827,3.54570451986397e-212,1,EIF3A
9.41188053879786e-213,0.279622300447703,0.944,0.511,2.05084876940405e-208,1,AMD1
1.09104560603702e-211,0.333685466674784,0.999,0.802,2.37738837555468e-207,1,SRI
2.67248422151772e-210,0.510788070691058,0.985,0.707,5.82334311868711e-206,1,GZMB
5.87611976172078e-210,0.32193522620083,0.982,0.614,1.28040649607896e-205,1,DDX39A
2.64824257932317e-207,0.27801688639147,0.951,0.519,5.77052058034518e-203,1,TMEM147
1.1982860269746e-206,0.370874466053258,1,0.849,2.61106525277766e-202,1,TUBB
1.00127445120471e-205,0.289047307261392,0.96,0.529,2.18177702917506e-201,1,MTHFD2
1.23141934184656e-202,0.311155625531282,0.996,0.801,2.68326274588365e-198,1,ZNF706
3.72605371926593e-202,-0.846632396741471,0.489,0.673,8.11907105428046e-198,1,MAL
1.70464321342329e-198,0.253843935431545,0.81,0.373,3.71441756204935e-194,1,MZB1
7.29244898642955e-198,0.304831314505325,1,0.865,1.589024634143e-193,1,PSMA4
1.3323990842424e-196,0.303888250882378,0.999,0.837,2.90329760456419e-192,1,ATP5F1B
2.86464101044452e-195,0.297930405133959,0.999,0.84,6.24205276175862e-191,1,RBM8A
1.8846083921449e-190,0.27500992546295,0.965,0.574,4.10656168648373e-186,1,METTL5
3.74871392829465e-188,0.376692576363063,0.999,0.902,8.16844764975405e-184,1,C12orf75
4.42634854704497e-184,0.300792987524351,0.988,0.642,9.64501348401099e-180,1,TUBB4B
2.5264338648486e-183,0.286467323575377,0.998,0.81,5.5050993915051e-179,1,GADD45GIP1
1.17869216623224e-182,0.295212894691496,1,0.901,2.56837023022006e-178,1,HNRNPU
1.30857326283486e-181,0.29740921083557,0.99,0.643,2.85138113971715e-177,1,MAD2L1
3.63730811709193e-181,0.257472979399265,0.93,0.514,7.92569438714332e-177,1,TEX30
1.49502225564255e-180,0.287330833883379,0.977,0.641,3.25765349504511e-176,1,SSRP1
4.68482388572487e-177,0.318741661194094,0.999,0.831,1.02082312469945e-172,1,DUT
9.17264832040066e-176,0.253567730148582,1,0.944,1.9987200690153e-171,1,PSMA7
1.08342238251701e-170,0.336767393826642,1,0.878,2.36077737150455e-166,1,TUBA1B
6.43476789985186e-166,0.281418662635497,0.973,0.612,1.40213592537772e-161,1,UBE2T
8.16973616056285e-153,0.260795462183627,0.999,0.861,1.78018550938664e-148,1,HNRNPD
9.23912042689935e-153,0.259662678383395,0.979,0.666,2.01320434102137e-148,1,EPRS
1.35171308706561e-151,0.292733959098658,1,0.881,2.94538281671596e-147,1,PGAM1
2.09941358153361e-149,0.265399904799037,0.986,0.668,4.57462219416174e-145,1,IMPDH2
2.09048713040903e-147,0.290701763002587,0.997,0.76,4.55517145716128e-143,1,PCLAF
2.35803614844079e-147,0.263033613724422,0.997,0.772,5.13816076745247e-143,1,MDH2
9.80769895245472e-147,0.275683321848854,0.997,0.764,2.13709760173988e-142,1,SFPQ
1.31857095642481e-145,0.279617031486989,0.989,0.663,2.87316611404966e-141,1,UBE2S
2.07438483623869e-138,-0.29093965721026,1,0.989,4.52008455816411e-134,1,FTH1
5.46174584669235e-131,-0.502550464659997,0.947,0.95,1.19011441999426e-126,1,VIM
9.02214591665915e-130,-0.578883962370526,0.996,0.956,1.96592559524003e-125,1,LGALS1
3.25355839153663e-128,0.267342800985594,0.972,0.635,7.08950373515832e-124,1,CKS2
1.62653269366391e-103,-0.594991495367139,0.457,0.561,3.54421473949367e-99,1,PLAC8
3.59938930329295e-71,-0.499583901047652,0.586,0.593,7.84306929187534e-67,1,BNIP3L
5.31582279294057e-49,-0.322618448176797,0.97,0.862,1.15831778658175e-44,1,SRGN
5.77452503707679e-41,-0.402903999327077,0.817,0.735,1.25826900557903e-36,1,CORO1B
1.4350967291548e-40,-0.320212405061064,1,0.949,3.12707577282832e-36,1,PGK1
2.07016749780404e-29,-0.33461232740097,0.934,0.813,4.510894977715e-25,1,NEAT1
1.06524006037281e-25,-0.381295197667256,0.583,0.54,2.32115809155235e-21,1,TIMP1
3.5767877155679e-23,-0.479919313703735,0.878,0.721,7.79382043222245e-19,1,STAT1
1.36810918599918e-16,-0.348589312442321,0.567,0.491,2.98110991629222e-12,1,CDKN2D
8.77667254187394e-14,-0.889936836182934,0.962,0.802,1.91243694687433e-09,1,CCL5
6.73665462523989e-12,-0.329865984144953,0.984,0.883,1.46791704283977e-07,1,CD74
2.61760920970142e-11,-0.325794444042069,0.632,0.536,5.70377046793939e-07,1,ID2
2.7469782603001e-11,-0.491083617362468,0.614,0.548,5.98566562919393e-07,1,TRBC1
8.21659746542708e-07,-0.306053417914112,0.631,0.539,0.0179039658771656,1,ALOX5AP
2.45968994899799e-05,-0.299369932496939,0.638,0.514,0.535966439886661,1,CTSW
3.62433669857019e-05,-0.317125318482362,0.923,0.623,0.789742966618445,1,CENPF
0.00206288069915192,-0.265488264530572,0.571,0.397,1,1,ITGB1
0,1.39093896755861,0.949,0.466,0,2,HILPDA
0,0.951351860569007,0.982,0.71,0,2,GZMB
0,0.899274868216846,1,0.856,0,2,HIST1H4C
0,0.760230277792356,0.985,0.684,0,2,DDIT4
0,0.643319526058543,0.966,0.554,0,2,BNIP3
0,0.636782629801625,0.998,0.765,0,2,FAM162A
0,0.579762307150466,1,0.969,0,2,LDHA
0,0.572421911075862,0.775,0.329,0,2,ARG2
0,0.56571762209738,1,0.882,0,2,PGAM1
0,0.496610303799475,1,0.95,0,2,PGK1
0,0.494018428624256,0.747,0.27,0,2,PHGDH
0,0.446301807673577,1,0.918,0,2,PKM
0,0.34636639975399,0.716,0.244,0,2,HIST1H3G
0,-1.21860678659783,0.908,0.965,0,2,LTB
1.06159891703965e-298,0.369526291862915,1,0.999,2.3132240402294e-294,2,GAPDH
1.21658632920603e-295,0.433363240004969,0.956,0.537,2.65094161133993e-291,2,TK1
2.47145813803634e-295,0.31745558225064,0.596,0.2,5.38530728278118e-291,2,ASNS
2.11138130945644e-285,0.392150601879191,1,0.97,4.60069987330559e-281,2,TPI1
4.2969326050634e-285,0.362006750333143,0.593,0.198,9.36301614643315e-281,2,LAYN
1.06793479787941e-270,0.477110398649386,0.605,0.203,2.32702992457923e-266,2,IGFBP2
1.30901558859781e-269,0.425528277458781,0.923,0.498,2.85234496755464e-265,2,P4HA1
2.53452286188597e-266,0.31201667942158,0.751,0.305,5.52272531604953e-262,2,INSIG2
2.25104308836262e-262,0.314047259081589,0.846,0.367,4.90502288954215e-258,2,ALDOC
9.94173646059701e-256,0.378406435382144,0.879,0.4,2.16630437476409e-251,2,HIST1H1B
4.53549005297061e-254,0.301126516112259,0.867,0.384,9.88283282542295e-250,2,AK4
5.23517224986324e-244,0.408191444745705,0.846,0.442,1.1407440332452e-239,2,EIF4EBP1
2.13446811312084e-240,0.407484754472253,0.999,0.833,4.65100601849032e-236,2,DUT
9.08663915361258e-239,0.425320028294861,0.948,0.544,1.97997867157218e-234,2,HIST1H1E
5.16797263320918e-237,0.319132077738791,1,0.986,1.12610123677628e-232,2,ENO1
2.3070813715485e-236,0.365799675006795,0.612,0.253,5.02713030860417e-232,2,PSAT1
2.73942355284468e-235,0.348831830910326,0.914,0.478,5.96920392164856e-231,2,SLC16A3
4.3890806441389e-227,0.303297981743489,0.856,0.421,9.56380672357865e-223,2,MND1
1.15161564823386e-223,0.416271594497594,0.99,0.703,2.50937049750157e-219,2,PCNA
1.40651839229192e-218,0.408248137047892,0.938,0.544,3.06480357680408e-214,2,HIST1H1C
8.51252261990413e-218,0.323372461308827,0.917,0.453,1.85487867887711e-213,2,CDK1
7.60491599760122e-216,0.584943908109366,0.793,0.393,1.6571111958773e-211,2,XCL1
2.4355753596531e-215,0.313928891878991,0.61,0.234,5.3071187086841e-211,2,ANKRD37
1.66661216388238e-211,0.454645234733469,0.991,0.702,3.6315479050997e-207,2,FABP5
8.03321704533117e-208,0.298096619341753,0.977,0.55,1.75043799417766e-203,2,BNIP3L
2.18780463323839e-207,0.466537212571766,0.969,0.682,4.76722629582645e-203,2,HIST1H1D
4.59909466725278e-207,0.262577909299737,0.768,0.349,1.00214272799438e-202,2,FBXO5
1.01426463214473e-203,0.378807477314885,0.998,0.755,2.21008263344336e-199,2,TYMS
6.11617342948095e-203,0.250577219508118,0.648,0.266,1.3327141902839e-198,2,SPRY1
3.43467065745381e-200,0.358725782622706,0.93,0.531,7.48414736259184e-196,2,RRM2
9.28107492439235e-197,0.277727140810394,1,0.96,2.02234622602509e-192,2,NAP1L1
2.52507602902012e-196,0.444030411115001,0.958,0.677,5.50214066723484e-192,2,PLIN2
1.27089133385014e-192,-0.825513524130808,0.567,0.756,2.76927221645945e-188,2,RARRES3
6.14221805091571e-188,0.351341903430018,0.81,0.427,1.33838931329453e-183,2,WARS
1.1208351915878e-186,0.31701239313891,0.805,0.426,2.44229988246982e-182,2,DDB2
1.53109517122165e-179,0.284332542811751,0.68,0.313,3.33625637809197e-175,2,NINJ1
2.44504324962616e-177,0.349243376638872,0.904,0.54,5.3277492409354e-173,2,MTHFD2
3.41196272996662e-171,0.263053092331924,0.999,0.996,7.43466678859726e-167,2,MT-ND1
