ident_a,ident_b,p_val,avg_logFC,pct.1,pct.2,p_val_adj,use.rownames
CD40,Zeta,3.08485610750041e-68,0.326260421243864,0.676,0.379,6.72190145824339e-64,TRUE
CD40,Zeta,3.21930519088174e-66,0.363051855247672,0.684,0.397,7.01486601093131e-62,TRUE
CD40,Zeta,4.57889842117824e-66,0.406983413984739,0.787,0.518,9.97741965974738e-62,TRUE
CD40,Zeta,9.74772519247468e-66,0.30061373009164,0.752,0.491,2.12402931944023e-61,TRUE
CD40,Zeta,6.13172107407011e-65,0.309163916900463,0.983,0.877,1.33610202203988e-60,TRUE
CD40,Zeta,1.18157762300486e-61,0.369485045299225,0.718,0.431,2.57465764052759e-57,TRUE
CD40,Zeta,6.54675792163549e-60,0.394269532060842,0.632,0.377,1.42653855112437e-55,TRUE
CD40,Zeta,1.28105598407298e-59,-0.38246746343977,0.989,0.988,2.79142098929503e-55,TRUE
CD40,Zeta,1.14003505317852e-58,-0.26479990041979,1,1,2.48413638087599e-54,TRUE
CD40,Zeta,3.86087684164822e-58,0.32880350415143,0.967,0.898,8.41285063795148e-54,TRUE
CD40,Zeta,4.14528395138496e-58,0.332378902986467,0.745,0.503,9.03257373006782e-54,TRUE
CD40,Zeta,1.98733492337637e-57,0.380711896294675,0.886,0.706,4.33040279803712e-53,TRUE
CD40,Zeta,7.06598856646076e-57,0.294978882267548,0.993,0.973,1.5396789086318e-52,TRUE
CD40,Zeta,5.39955662751242e-56,0.308511451072085,0.806,0.575,1.17656338913496e-51,TRUE
CD40,Zeta,3.49433023408549e-55,0.260847552286626,0.725,0.459,7.61414558007229e-51,TRUE
CD40,Zeta,4.94460484072667e-53,0.331694734783203,0.928,0.808,1.07742939479434e-48,TRUE
CD40,Zeta,6.44407475081861e-53,0.222522734837947,0.972,0.903,1.40416388820338e-48,TRUE
CD40,Zeta,3.26706476745074e-49,0.246611241921373,0.484,0.232,7.11893412827516e-45,TRUE
CD40,Zeta,7.69234943165347e-49,0.299025444486899,0.709,0.465,1.67616294115729e-44,TRUE
CD40,Zeta,1.18589840024437e-47,0.430068840532218,0.962,0.866,2.58407261413248e-43,TRUE
CD40,Zeta,1.51805504504038e-44,0.285025931590885,0.993,0.983,3.30784194314299e-40,TRUE
CD40,Zeta,4.19029359800606e-44,0.289127624391508,0.67,0.422,9.1306497500552e-40,TRUE
CD40,Zeta,5.72999076481548e-44,0.288865923379489,0.91,0.77,1.24856498765329e-39,TRUE
CD40,Zeta,1.16941252307839e-43,0.370148087804904,0.872,0.703,2.5481498877878e-39,TRUE
CD40,Zeta,7.52306460636317e-43,0.215083006309584,0.678,0.444,1.63927577772653e-38,TRUE
CD40,Zeta,1.16740389730411e-42,0.264134777449575,0.957,0.88,2.54377309222566e-38,TRUE
CD40,Zeta,2.27368314135626e-41,0.215965451904968,0.439,0.209,4.9543555650153e-37,TRUE
CD40,Zeta,5.72546319837134e-41,0.201181251964818,0.745,0.526,1.24757843092511e-36,TRUE
CD40,Zeta,7.39278514787328e-41,0.208362154470795,0.383,0.158,1.61088788372159e-36,TRUE
CD40,Zeta,3.33355776161375e-40,0.245926069963996,0.892,0.741,7.26382236255636e-36,TRUE
CD40,Zeta,5.63286198981903e-40,0.239626413427377,0.694,0.469,1.22740062758157e-35,TRUE
CD40,Zeta,9.72075539743973e-39,0.226941465453229,0.971,0.903,2.11815260110212e-34,TRUE
CD40,Zeta,4.52197297261706e-38,-0.321040673669042,0.935,0.945,9.85337910733258e-34,TRUE
CD40,Zeta,7.74288051202676e-38,0.290564346906548,0.914,0.808,1.68717366357063e-33,TRUE
CD40,Zeta,1.45681260357632e-36,0.259574864173582,0.884,0.731,3.1743946631928e-32,TRUE
CD40,Zeta,1.80349133879632e-36,-0.273659721765791,0.966,0.967,3.92980762723718e-32,TRUE
CD40,Zeta,1.0543150586366e-35,0.251138704892646,0.971,0.92,2.29735251276916e-31,TRUE
CD40,Zeta,2.02630055333484e-35,0.22745813370714,0.992,0.96,4.41530890571661e-31,TRUE
CD40,Zeta,2.23020382381949e-35,0.206668028402112,0.979,0.919,4.85961413210267e-31,TRUE
CD40,Zeta,4.62449984518949e-35,-0.240002617043427,0.996,0.989,1.00767851626679e-30,TRUE
CD40,Zeta,6.21246076738338e-35,0.203641570358565,0.78,0.572,1.35369520121284e-30,TRUE
CD40,Zeta,1.48148294832841e-34,0.214542770054948,0.671,0.445,3.2281513444076e-30,TRUE
CD40,Zeta,4.55162421205928e-34,-0.299859544519689,0.948,0.946,9.91798915807716e-30,TRUE
CD40,Zeta,1.15495023580448e-33,-0.358119847775967,0.638,0.764,2.51663656381797e-29,TRUE
CD40,Zeta,2.04497803405924e-33,-0.280662506026664,0.984,0.981,4.45600713621507e-29,TRUE
CD40,Zeta,2.47454136501516e-33,0.335650323781322,0.847,0.693,5.39202563436803e-29,TRUE
CD40,Zeta,2.81590571922745e-33,0.200520433084166,0.79,0.572,6.13585856219662e-29,TRUE
CD40,Zeta,2.41321227015812e-32,0.226178081149542,0.962,0.865,5.25838953667455e-28,TRUE
CD40,Zeta,1.35437927380987e-31,0.222864172018703,0.916,0.803,2.9511924376317e-27,TRUE
CD40,Zeta,6.34822626092838e-31,-0.207147950411311,0.982,0.972,1.38327850225629e-26,TRUE
CD40,Zeta,7.05664501150093e-31,0.245855329294436,0.865,0.723,1.53764294800605e-26,TRUE
CD40,Zeta,5.05172233128786e-30,-0.233703671608359,0.943,0.923,1.10077029598763e-25,TRUE
CD40,Zeta,9.27306956574864e-30,-0.437884566632196,0.58,0.692,2.02060185837663e-25,TRUE
CD40,Zeta,3.29591342443419e-29,0.211473743458566,0.907,0.801,7.18179535184211e-25,TRUE
CD40,Zeta,4.50552635021893e-29,0.20051055632728,0.898,0.789,9.81754191712704e-25,TRUE
CD40,Zeta,7.22713004522983e-29,0.342939663992854,0.255,0.099,1.57479163685558e-24,TRUE
CD40,Zeta,1.21349106330829e-27,0.462011766687384,0.701,0.519,2.64419702694877e-23,TRUE
CD40,Zeta,2.63581381180346e-27,0.202625505786944,0.903,0.786,5.74343829591975e-23,TRUE
CD40,Zeta,1.44346599685741e-26,0.302555984578013,0.407,0.234,3.14531240715229e-22,TRUE
CD40,Zeta,6.86854528067221e-25,-0.35258039014956,1,1,1.49665601665847e-20,TRUE
CD40,Zeta,7.41194977364219e-23,-0.319281661817321,0.708,0.744,1.61506385567663e-18,TRUE
CD40,Zeta,3.2059687003453e-22,0.375854009662106,0.331,0.187,6.9858057980524e-18,TRUE
CD40,Zeta,1.04750557127723e-20,-0.221396427514247,0.886,0.872,2.28251463981309e-16,TRUE
