ident_a,ident_b,p_val,avg_logFC,pct.1,pct.2,p_val_adj,use.rownames
CD28,4-1BB,2.68050887307897e-42,0.708046884829233,0.968,0.942,5.84082883443906e-38,TRUE
CD28,4-1BB,1.44265663552068e-32,0.295326857621945,0.529,0.278,3.14354880879955e-28,TRUE
CD28,4-1BB,1.30183726700599e-29,0.363493762118454,0.909,0.841,2.83670340480605e-25,TRUE
CD28,4-1BB,1.49824252353607e-24,-0.351404243568934,0.973,0.981,3.2646704587851e-20,TRUE
CD28,4-1BB,2.7308013445051e-22,0.275975098654472,0.929,0.87,5.9504161296766e-18,TRUE
CD28,4-1BB,7.78946578876074e-22,0.326100349932482,0.802,0.68,1.69732459537097e-17,TRUE
CD28,4-1BB,1.82038698634617e-19,-0.219787652954049,0.983,0.99,3.96662324324831e-15,TRUE
CD28,4-1BB,2.45688722534356e-19,0.343743926890309,0.503,0.329,5.35355726402361e-15,TRUE
CD28,4-1BB,7.87166667665759e-19,-0.311668441699534,0.948,0.966,1.71523616884369e-14,TRUE
CD28,4-1BB,1.18251205621111e-18,0.532170358254644,0.557,0.387,2.57669377048401e-14,TRUE
CD28,4-1BB,4.37829915646984e-18,-0.256812549892564,0.849,0.928,9.54031386194779e-14,TRUE
CD28,4-1BB,3.27303990742393e-17,0.516698465962758,0.825,0.706,7.13195395827674e-13,TRUE
CD28,4-1BB,3.50002380568205e-16,0.313766687067565,0.31,0.159,7.62655187258119e-12,TRUE
CD28,4-1BB,7.0604932808387e-14,0.286432825242998,0.88,0.812,1.53848148589475e-09,TRUE
CD28,4-1BB,1.11359650450586e-13,-0.258310678767395,0.473,0.616,2.42652678331827e-09,TRUE
CD28,4-1BB,7.75953388724695e-13,-0.216829828418001,0.961,0.979,1.69080243403111e-08,TRUE
CD28,4-1BB,4.07950296461676e-12,0.216403335588247,0.797,0.71,8.88923695989993e-08,TRUE
CD28,4-1BB,1.34947275023877e-11,0.250333445551012,0.799,0.715,2.94050112277028e-07,TRUE
CD28,4-1BB,4.86716477612976e-11,-0.249422768308339,0.406,0.548,1.06055520471867e-06,TRUE
CD28,4-1BB,5.0597650753399e-11,-0.208618235397603,0.967,0.964,1.10252280991656e-06,TRUE
CD28,4-1BB,1.42108736702647e-10,-0.372345006996263,0.93,0.927,3.09654937275069e-06,TRUE
CD28,4-1BB,2.7641372366357e-10,-0.225164323642961,0.354,0.48,6.02305503862918e-06,TRUE
CD28,4-1BB,3.20989063646938e-09,-0.258076999301095,0.414,0.54,6.99435169686677e-05,TRUE
CD28,4-1BB,1.81587098283831e-08,-0.216880336042349,0.441,0.545,0.000395678287160467,TRUE
CD28,4-1BB,9.52545057577112e-08,-0.209700038209849,0.731,0.781,0.00207559568046053,TRUE
CD28,4-1BB,2.59257867977985e-06,0.233300983981117,0.495,0.414,0.0564922894324029,TRUE
CD28,4-1BB,2.88837483311881e-05,0.278030963224967,0.316,0.232,0.629376876136589,TRUE
CD28,4-1BB,0.00122860006515581,0.232195003096754,0.412,0.346,1,TRUE
CD28,4-1BB,0.243186668299844,0.307990697856732,0.874,0.888,1,TRUE
CD28,4-1BB,0.536719397610686,0.200753005039521,0.357,0.346,1,TRUE
