p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
5.18680436302785e-98,0.700047759791411,0.992,0.82,1.13020467070377e-93,4,DDIT4
1.84368643282613e-95,0.472899390861768,0.829,0.424,4.01739273712813e-91,4,PSAT1
1.62347626907742e-93,-0.877648547152266,0.24,0.677,3.53755479031969e-89,4,RARRES3
2.04353695120431e-91,0.580377560580359,0.95,0.646,4.45286701667419e-87,4,NAMPT
6.82346537368976e-91,0.360371536248274,0.671,0.245,1.486833104927e-86,4,LMNA
2.36106026819677e-88,0.367405510951453,0.8,0.355,5.14475032440075e-84,4,ASNS
6.75444000135104e-88,0.54731531465965,0.998,0.891,1.47179247629439e-83,4,RPL22L1
1.27731452366896e-87,-0.998960861055058,0.93,0.977,2.78326834707466e-83,4,GZMA
1.41802824534801e-87,-0.43042645428023,0.998,1,3.08988354661331e-83,4,MT-ATP6
2.14396327383113e-85,0.34888088267927,0.576,0.188,4.67169597367803e-81,4,ZBED2
2.71950509608872e-80,0.356251028846188,0.998,0.961,5.92580160437732e-76,4,PGAM1
3.63788283386927e-76,0.250408563740069,1,0.999,7.92694669500113e-72,4,RPL23
7.04427943188487e-75,-0.68562060493375,0.973,0.973,1.53494848820771e-70,4,CD74
2.11401301255784e-74,-0.656573363421811,0.988,0.985,4.60643435436353e-70,4,S100A4
1.25285941890046e-73,0.422930601692285,0.874,0.508,2.72998067378411e-69,4,PHGDH
8.05195309731928e-73,0.561650707823471,1,0.864,1.75452057990587e-68,4,IL2RA
1.57394363449009e-71,0.300600167479575,0.548,0.189,3.4296231795539e-67,4,BEND5
5.84530711354277e-71,0.375358329443784,0.998,0.818,1.27369242004097e-66,4,HMGA1
6.65146285136346e-68,0.418184205520934,0.952,0.659,1.4493537553121e-63,4,WARS
1.37671963863422e-67,0.50427483914642,0.632,0.293,2.99987209258396e-63,4,NAPSA
2.39666250724738e-67,0.39707177983798,0.963,0.73,5.22232760329205e-63,4,GARS
6.15296161926461e-65,0.343935060406296,0.998,0.96,1.34073033683776e-60,4,HSPD1
5.54843864261328e-64,0.290692129979559,0.998,0.963,1.20900478022543e-59,4,VDAC1
1.70212575877953e-63,0.32224738371976,1,0.99,3.70893202838059e-59,4,LDHA
2.09656674028709e-62,0.384643030667664,0.967,0.742,4.56841892708558e-58,4,MTHFD2
7.4298459495082e-62,0.334454379715501,0.897,0.568,1.61896343239784e-57,4,NPM3
1.37710828418278e-61,0.385244074593184,0.996,0.898,3.00071895123428e-57,4,FAM162A
3.28585443770765e-60,0.344092993267153,0.804,0.461,7.15987681976498e-56,4,ZBTB32
5.52454902851426e-60,0.41082750732371,0.961,0.667,1.20379923331326e-55,4,CCR7
7.01202882967664e-60,0.322420936298323,0.952,0.695,1.52792108198654e-55,4,YBX3
2.18797719092242e-58,0.334028374239932,0.994,0.927,4.76760229901996e-54,4,C1QBP
3.85852210501958e-58,0.268916051037727,0.798,0.416,8.40771966683766e-54,4,MTHFD1L
7.62468907991551e-57,0.296528803844506,1,0.961,1.66141975051359e-52,4,EIF2S2
8.5505804259737e-55,0.446205347985918,0.89,0.583,1.86317147481967e-50,4,MIR155HG
4.38460717895597e-53,0.296304163588502,0.835,0.487,9.55405904294505e-49,4,INSIG2
7.66979770348344e-53,0.339611221562415,0.86,0.582,1.67124891958904e-48,4,SLC3A2
1.13677574301897e-52,-0.444280986631377,0.903,0.954,2.47703434403833e-48,4,SRGN
4.97679758057802e-52,-0.663173679476315,0.773,0.832,1.08444419280795e-47,4,TNFSF10
1.1203856543434e-51,0.307361535404337,0.992,0.852,2.44132034081428e-47,4,PAICS
2.25494254539094e-51,-0.272753433745412,0.996,0.999,4.91351980640686e-47,4,MT-CO2
2.32919881223086e-51,0.253063078216087,0.674,0.333,5.07532421185105e-47,4,RAB13
3.78077540732295e-51,0.28352039089478,0.804,0.486,8.23830961255671e-47,4,CENPV
1.49044439865387e-50,0.328322568881158,0.965,0.678,3.24767834466679e-46,4,P4HA1
3.87295291767406e-48,0.429617395587264,0.702,0.374,8.43916440761178e-44,4,ANKRD37
9.05349652972361e-48,0.651414188852618,0.566,0.27,1.97275689382677e-43,4,LTA
1.16289818416457e-47,-0.570051951300198,0.952,0.966,2.5339551432946e-43,4,VIM
1.19549521147202e-47,0.254101165866586,0.628,0.31,2.60498406579753e-43,4,EVI5
2.74081856930057e-46,0.317546443398006,0.996,0.898,5.97224366250594e-42,4,ZFAS1
1.14504546319272e-45,0.453755262059656,0.798,0.489,2.49505406429693e-41,4,IER3
1.15088870427201e-45,0.299882821334024,0.992,0.885,2.5077864866087e-41,4,SNHG8
3.31424508012495e-45,-0.7852429228366,0.479,0.708,7.22174002959226e-41,4,HLA-DRA
4.91553444110035e-44,0.270126092316814,0.719,0.397,1.07109495471577e-39,4,PMAIP1
3.502126914588e-43,0.280641505128529,0.934,0.699,7.63113454688725e-39,4,TMEM147
5.44957162735222e-43,0.296949147195767,0.996,0.876,1.18746165760005e-38,4,PFDN2
7.42039451049485e-42,0.285947948258186,0.924,0.708,1.61690396383683e-37,4,CMSS1
4.052626015269e-41,-0.835771460344795,0.417,0.643,8.83067208727115e-37,4,HLA-DRB1
4.15220533379293e-41,0.254823354917213,0.754,0.437,9.0476554223348e-37,4,SPRY1
6.72913388582162e-41,1.11341189744832,0.965,0.878,1.46627827372053e-36,4,MT2A
7.29208466656434e-40,-0.354138448679165,0.961,0.955,1.58894524884437e-35,4,DYNLL1
7.98524214676678e-40,0.95132078019671,0.868,0.664,1.73998426378048e-35,4,MT1X
1.30105007550628e-39,-0.537233069500919,0.622,0.78,2.83498811452819e-35,4,LINC01871
1.34042237690447e-39,-0.371588536714845,0.252,0.515,2.92078035927483e-35,4,SLFN5
4.12545171222207e-39,-0.49514984010583,0.603,0.755,8.9893592809319e-35,4,CTSW
9.50529498969177e-39,0.312538833349163,0.905,0.657,2.07120377825384e-34,4,MRPS26
1.36310515570033e-38,0.299320953578547,0.996,0.905,2.97020613427102e-34,4,FABP5
3.10171872164413e-38,0.260796434620452,0.915,0.681,6.75864509446256e-34,4,SARS
1.32390656100038e-37,-0.374392911884036,0.477,0.644,2.88479239641983e-33,4,PLEKHO1
1.88332656176431e-37,-0.465564528228763,0.56,0.727,4.10376857808444e-33,4,GIMAP7
2.7334695945359e-37,0.296247055030766,0.998,0.892,5.95623024649372e-33,4,CYCS
7.24205017052229e-37,-0.349698271527412,0.919,0.921,1.57804273215681e-32,4,DDX5
2.19967960667047e-36,-0.5064408875174,0.839,0.806,4.79310186293495e-32,4,TUBB4B
3.04880771621137e-36,-0.559317513832008,0.331,0.552,6.64335201362457e-32,4,HLA-DPB1
1.56737517032882e-35,0.928919706327148,0.541,0.305,3.41531049614651e-31,4,MT1E
2.72191432354682e-35,-0.430699051831341,0.587,0.728,5.93105131100852e-31,4,LRRN3
2.82201028837766e-35,-0.456693803476081,0.874,0.889,6.14916041837493e-31,4,TRBC2
5.45079174741936e-35,-0.439610658721164,0.657,0.78,1.18772752176268e-30,4,ANXA1
2.79098196908666e-34,0.311145844577442,0.986,0.87,6.08154971063984e-30,4,CYTIP
6.07733984541611e-34,0.259774350542605,0.93,0.694,1.32425235231617e-29,4,SQOR
1.76547906942051e-33,0.25868839565651,0.992,0.898,3.84697889226729e-29,4,SLIRP
4.44355513173988e-32,0.264571032210105,0.82,0.562,9.68250663206121e-28,4,SLC2A3
1.2395777124935e-30,0.310459821624484,0.845,0.567,2.70103983552334e-26,4,ARG2
1.95029812942838e-29,0.589168231750946,0.7,0.44,4.24969962402445e-25,4,XCL2
1.96689744672894e-29,0.266198187396691,0.969,0.819,4.28586953642236e-25,4,PLIN2
2.16058256739294e-29,-0.327501872975265,0.504,0.628,4.70790941434921e-25,4,KRAS
6.82102829394247e-29,-0.383547076507015,0.845,0.876,1.48630206525006e-24,4,RNF213
1.33270112265998e-28,-0.559648981071462,0.808,0.775,2.90395574627609e-24,4,CENPF
1.55388279017489e-28,-0.350292660486047,0.88,0.872,3.38591059979109e-24,4,CTSC
2.07768051071759e-27,0.290940028170497,0.746,0.511,4.52726583285364e-23,4,RGCC
3.64305505710117e-27,0.510976876233057,0.99,0.954,7.93821696942346e-23,4,GZMB
1.02461580175539e-26,-0.342733831349852,0.318,0.508,2.23263783202501e-22,4,HLA-DMA
3.35989000465681e-26,-0.298724979420449,0.994,0.952,7.32120032014719e-22,4,HMGB2
5.58526181092506e-26,-0.511535982278903,0.535,0.626,1.21702854860057e-21,4,CCNB1
7.85505343837434e-25,-0.351383891828773,1,0.984,1.71161614422177e-20,4,LGALS1
1.09790869451184e-24,-0.554730305853156,0.465,0.608,2.3923430453413e-20,4,HLA-DPA1
1.15434155257621e-24,-0.445944924653822,0.897,0.825,2.51531024306356e-20,4,UBE2S
4.59188492805418e-24,-0.373687209041063,0.665,0.719,1.00057172582301e-19,4,NUCB2
1.12080608242611e-23,-0.307735363074967,0.983,0.956,2.44223645360649e-19,4,CALR
3.69649629474162e-23,0.456420054082532,0.874,0.648,8.05466542624199e-19,4,XCL1
6.3050310557323e-23,-0.339757712915841,0.498,0.618,1.37386626704407e-18,4,NCR3
1.23897908883969e-22,-0.260994110776355,0.981,0.926,2.69973543458169e-18,4,JPT1
2.57106060167844e-22,-0.337637277412809,0.366,0.515,5.60234105105733e-18,4,CDC20
5.25181864300969e-22,-0.290999128647055,0.979,0.958,1.14437128231181e-17,4,HSPA8
2.44179342533903e-21,-0.441734905768857,0.628,0.657,5.32066787381374e-17,4,HMMR
5.52340449278323e-21,-0.317206617056987,0.564,0.661,1.20354983897746e-16,4,SYNE2
3.24155136274431e-19,-0.260282701283734,0.936,0.881,7.06334041941984e-15,4,DNAJA1
1.43637971425206e-18,-0.304281336916835,0.775,0.804,3.12987139735523e-14,4,IRF1
1.89538291590818e-18,-0.555202922912728,0.552,0.638,4.13003937376392e-14,4,MAL
2.23278796068037e-18,-0.385495819786122,0.568,0.661,4.86524496632252e-14,4,ALOX5AP
6.2305331150381e-18,-0.260625400802233,0.967,0.908,1.3576331657668e-13,4,TPM4
8.73460758569475e-18,-0.284313995803621,0.655,0.723,1.90327099292289e-13,4,ENTPD1
6.08541063589323e-17,-0.298509442053507,0.61,0.632,1.32601097756114e-12,4,ARL6IP1
7.12572906123995e-17,-0.349225107879868,0.713,0.705,1.55269636244418e-12,4,SDF2L1
8.84772717677583e-17,-0.369382739597429,0.589,0.611,1.92791975181945e-12,4,DLGAP5
4.04128489259875e-16,-0.438718088080289,0.733,0.686,8.80595978097267e-12,4,ASPM
5.057687302457e-15,-0.323403016751327,0.762,0.713,1.10207006320538e-10,4,TPX2
8.27757740716564e-15,-0.347176903476249,0.535,0.563,1.80368411702139e-10,4,CENPE
1.66679060655806e-14,-0.306030481994239,0.529,0.62,3.63193673169e-10,4,ID2
1.45005389592122e-13,-0.273610827088503,0.537,0.611,3.15966743921233e-09,4,PHLDA1
2.97453218246958e-13,-0.328540196689914,0.535,0.602,6.48150562560121e-09,4,GIMAP4
9.02373106428874e-13,-0.263521351854006,0.767,0.752,1.96627099890852e-08,4,HTATSF1
2.34351376537442e-12,-0.25230369672978,0.762,0.806,5.10651649475086e-08,4,CLEC2B
1.90140579222918e-11,-0.311693790348364,0.597,0.603,4.14316322126739e-07,4,KPNA2
3.81471593828529e-11,-0.294447363380584,0.969,0.872,8.31226602952365e-07,4,MKI67
1.89108621724608e-08,-0.255858020540752,0.614,0.583,0.00041206768673792,4,GTSE1
5.32577343228202e-08,-0.272361877339692,0.905,0.8,0.00116048603089425,4,CKS2
2.71906293682648e-07,-0.566686689745404,0.967,0.947,0.00592483813934489,4,CCL5
8.14940745582559e-07,-0.256601536068695,0.669,0.664,0.017757558846244,4,SOCS1
2.71073796585125e-06,-0.312443531592256,0.998,1,0.0590669802758988,4,MALAT1
3.07193085728585e-06,-0.275033668916734,0.855,0.753,0.0669373733802587,4,NUSAP1
4.03681169177204e-06,-0.256902847295395,0.632,0.581,0.0879621267637127,4,AURKA
1.20481517149738e-05,-0.374912721941814,0.864,0.761,0.26252922586928,4,TOP2A
4.10155088412044e-05,-0.355639819540749,0.587,0.587,0.893727937649845,4,TRBC1
3.3373673226311e-127,-0.817483705902047,0.932,0.956,7.27212339601318e-123,5,TUBB
4.38663220676606e-122,-0.951898511869737,0.446,0.847,9.55847157854325e-118,5,TUBB4B
1.76735395764178e-120,-0.779957097157775,0.966,0.969,3.85106427370144e-116,5,TUBA1B
4.63509798425656e-119,-0.945223034472601,0.495,0.867,1.00998785076951e-114,5,UBE2S
4.33954557083227e-107,-0.451634765909714,0.998,0.996,9.45586979884352e-103,5,H3F3B
1.3769354228357e-85,-0.885324830853113,0.265,0.698,3.00034228635899e-81,5,UBE2C
1.91458661668666e-80,-0.73700939270067,0.308,0.73,4.17188423776024e-76,5,ASPM
1.48369522422055e-79,-0.614341461140901,0.45,0.802,3.23297189357657e-75,5,TUBA1C
7.02839997063418e-79,-0.6903062716834,0.259,0.696,1.53148835360119e-74,5,HMMR
1.01046136621901e-77,-0.709582735964421,0.563,0.836,2.20179531699123e-73,5,CKS2
2.8264376590563e-75,-0.599402387874784,0.355,0.755,6.15880765908367e-71,5,TPX2
3.59854167914934e-75,-0.67992439075397,0.739,0.896,7.84122231886642e-71,5,MKI67
2.7047355714726e-71,-0.466156119836391,0.911,0.956,5.8936188102388e-67,5,CALM2
6.08727259636678e-71,-0.51523515746184,0.18,0.628,1.32641669874832e-66,5,GTSE1
1.80402434738671e-68,-0.566075195087342,0.926,0.964,3.93096905295563e-64,5,HSPA8
7.63238044244448e-65,-0.543211830398496,0.212,0.624,1.66309569840865e-60,5,AURKA
2.16239039718665e-64,-0.502877045563289,0.996,0.992,4.7118486754697e-60,5,HSP90AA1
4.32237434190608e-64,-0.813499896165751,0.546,0.794,9.41845369101335e-60,5,TOP2A
9.92557680853845e-64,-0.529725761934926,0.227,0.649,2.16278318658053e-59,5,DLGAP5
5.56900052241832e-63,-0.570430684381591,0.217,0.618,1.21348521383495e-58,5,HIST1H1B
5.67869729113992e-63,-0.442216892254605,0.276,0.677,1.23738813973939e-58,5,CCNA2
9.07992180277685e-62,-0.537217609666694,0.238,0.641,1.97851496082508e-57,5,KPNA2
1.28273778125468e-61,-0.435529293849173,0.86,0.938,2.79508562535395e-57,5,JPT1
6.05648379616844e-61,-0.621552180407044,0.51,0.789,1.3197078191851e-56,5,NUSAP1
7.22675259553173e-60,-0.445718303531696,0.316,0.702,1.57470939056636e-55,5,H2AFX
6.13730078361705e-58,0.341293732337878,0.998,0.984,1.33731784075016e-53,5,PGK1
2.19235359416974e-57,-0.384913642321856,0.206,0.616,4.77713848169585e-53,5,SPC25
2.42125902618865e-56,-0.388355583495496,0.225,0.611,5.27592341806506e-52,5,AURKB
3.53547098546588e-56,-0.443081246721414,0.673,0.867,7.70379127733016e-52,5,SMC4
3.31253983912328e-55,0.395050712243054,0.989,0.899,7.21802430944963e-51,5,FAM162A
1.13172901706224e-54,-0.426572427170166,0.705,0.875,2.46603752817862e-50,5,TUBA4A
2.80297647664879e-54,-0.50812532504937,0.333,0.66,6.10768574261772e-50,5,CDK1
4.24338794332114e-54,-0.450737170719448,0.843,0.909,9.24634232849676e-50,5,CYCS
2.97071332439178e-53,-0.664763712784448,0.556,0.802,6.47318433384969e-49,5,CENPF
3.7512730845503e-52,-0.596032262314357,0.452,0.716,8.1740240512351e-48,5,HIST1H1E
6.39390977079121e-52,-0.315325237143457,0.125,0.509,1.39323293905541e-47,5,KIF2C
7.69218753271385e-52,-0.440056291242868,0.953,0.957,1.67612766337835e-47,5,HMGB2
2.17645107895128e-51,-0.437983874283287,0.456,0.774,4.74248690103483e-47,5,RRM2
3.20536332548681e-50,-0.328131019707616,0.987,0.982,6.98448668623575e-46,5,PA2G4
2.22905274832994e-49,-0.397527670497205,0.913,0.96,4.85710593861093e-45,5,DYNLL1
3.65960526712996e-49,-0.42593009970173,0.535,0.804,7.97427987707618e-45,5,BIRC5
4.56991977547883e-49,-1.28166393153978,0.964,0.942,9.95785519076837e-45,5,HIST1H4C
5.72769956441861e-49,-0.365255557721957,0.263,0.649,1.24806573508681e-44,5,CEP55
6.81031923084336e-49,-0.334420572147154,0.938,0.951,1.48396856040077e-44,5,RANBP1
1.05802824993257e-48,-0.56245302602201,0.301,0.65,2.30544355660308e-44,5,CCNB1
4.10749253882377e-48,-0.343653835978574,0.261,0.635,8.95022624209698e-44,5,NCAPG
7.60533294290537e-47,-0.34717465345896,0.231,0.589,1.65720204825908e-42,5,NDC80
1.76354904656559e-46,-0.42922719930629,0.495,0.774,3.84277337246642e-42,5,KIF20B
1.82575037572373e-45,-0.617715433220482,0.673,0.801,3.97831006870201e-41,5,HIST1H1D
2.80267811560206e-45,-0.564681227533728,0.446,0.703,6.1070356138969e-41,5,HIST1H1C
1.91604552506709e-44,-0.327668012720083,0.214,0.578,4.17506319912118e-40,5,KNL1
3.07201987375241e-44,-0.408505767914798,0.493,0.782,6.69393130490649e-40,5,CDKN3
1.31844904524389e-43,-0.4194794763899,0.866,0.914,2.87290046958644e-39,5,HNRNPAB
1.51431451276018e-43,-0.264207761098194,1,0.998,3.29969132330443e-39,5,HMGB1
2.08184063330583e-43,-0.262563906770517,0.996,0.983,4.5363307399734e-39,5,H2AFZ
3.38896939504165e-43,-0.300974988808362,0.193,0.557,7.38456431179575e-39,5,KIF11
5.01573317701842e-43,-0.399767452449636,0.786,0.897,1.09292825927231e-38,5,DNAJA1
1.0391921564716e-42,-0.438793476946246,0.263,0.591,2.26439970895162e-38,5,CENPE
2.8601283198505e-42,0.328932785832234,0.998,0.985,6.23221960895425e-38,5,LGALS1
7.87892350733269e-42,0.369515788256793,0.773,0.568,1.71681743224779e-37,5,ALDOC
1.08684831864799e-41,-0.320772762216267,0.206,0.552,2.36824248633396e-37,5,CDCA8
1.12507441722065e-41,0.323909492825667,0.919,0.727,2.45153715512379e-37,5,BNIP3L
2.46924242670637e-40,0.381737610955201,0.82,0.598,5.38047924779318e-36,5,PLAC8
3.01516832834092e-40,-0.322507408102262,0.304,0.646,6.57005178745486e-36,5,NUF2
3.84414107931105e-40,-0.379624173858639,0.382,0.679,8.37638341181879e-36,5,SGO2
4.11595459792623e-40,-0.406617039275348,0.558,0.765,8.96866506888125e-36,5,HSPH1
7.73210731826077e-40,-0.313520483964943,0.429,0.732,1.68482618464902e-35,5,DBF4
3.35643461187716e-39,-0.340658349341056,0.556,0.803,7.31367101928032e-35,5,DDX39A
5.54229553968162e-39,0.513756809928663,0.59,0.333,1.20766619809663e-34,5,IGFBP2
6.88078062894426e-39,-0.344452719067791,0.669,0.854,1.49932209904695e-34,5,EIF5
1.45053864416543e-38,-0.345754002539969,0.197,0.532,3.16072370563648e-34,5,CDC20
1.71559241992685e-38,-0.365434684731707,0.671,0.835,3.7382758830206e-34,5,CKS1B
1.72643038368996e-38,-0.349873792322948,0.214,0.538,3.76189180606043e-34,5,HIST2H2AC
2.30021443827666e-37,-0.348369541915003,0.794,0.891,5.01216726100483e-33,5,SRSF2
3.73339172995381e-37,-0.355298216726435,0.444,0.723,8.13506057956934e-33,5,LYAR
4.31595292210922e-37,-0.509376393256803,0.62,0.826,9.40446141727599e-33,5,HSPA5
3.59573802322422e-36,-0.331853821605532,0.637,0.829,7.83511315260558e-32,5,UBE2T
3.74973878879104e-35,-0.310673180821472,0.749,0.886,8.17068082077567e-31,5,ARPC5L
3.65883399092282e-34,-0.333537956955602,0.983,0.978,7.97259926622083e-30,5,NCL
1.0085766887081e-33,-0.310914672622966,0.679,0.839,2.19768860469495e-29,5,STIP1
7.87357661503646e-33,-0.401277763885738,0.482,0.729,1.71565234441644e-28,5,SDF2L1
4.43804574441019e-32,0.252382153070923,1,0.99,9.6705016770698e-28,5,LDHA
1.59775593276078e-31,-0.282560395078786,0.764,0.885,3.48151017748575e-27,5,NUDC
6.70001960278916e-31,-0.274298168858784,0.851,0.904,1.45993427144776e-26,5,PSMD7
2.23300011065805e-30,-0.325326437522277,0.881,0.917,4.86570724112389e-26,5,TPM4
5.94973562186673e-29,-0.354071283081157,0.569,0.786,1.29644739200476e-24,5,MANF
8.51649224626869e-29,-0.256659111423307,0.921,0.933,1.85574366046195e-24,5,CCT3
2.85258637568373e-28,-0.264547106841431,0.603,0.807,6.21578571261486e-24,5,PSMD1
3.69536538259181e-28,-0.275967497874679,0.427,0.681,8.05220116866756e-24,5,TOMM40
1.47917878892069e-27,-0.29513076281327,0.858,0.89,3.22313058105819e-23,5,CCT6A
4.46219295325152e-27,-0.296126400307847,0.384,0.645,9.72311844513506e-23,5,CCNB2
7.96724777566125e-27,-0.276334063725589,0.864,0.899,1.73606329031659e-22,5,CCT5
1.02604257536652e-26,-0.255742588477312,0.792,0.901,2.23574677172365e-22,5,MRPL41
3.11050028934038e-26,-0.268841103033161,0.344,0.624,6.77778013047269e-22,5,CKAP2
4.49714594761127e-26,-0.269165226385787,0.839,0.878,9.79928101984496e-22,5,CCT2
7.03697457722267e-26,-0.252424619664944,0.86,0.915,1.53335676037682e-21,5,MRPL20
2.21077364147228e-25,0.343487137379777,0.83,0.682,4.81727576476809e-21,5,CCR7
5.41475877373525e-25,-0.314023140188182,0.696,0.816,1.17987593679691e-20,5,SRM
5.48296443327334e-25,-0.489422971363369,0.998,1,1.19473795001026e-20,5,MALAT1
4.59090295661893e-23,-0.323032218472681,0.749,0.843,1.00035775424726e-18,5,DDX21
2.33450688821954e-22,-0.283464850781482,0.943,0.96,5.08689050943037e-18,5,CALR
6.33459698458156e-22,0.316830262852748,0.89,0.828,1.38030868294032e-17,5,PLIN2
8.81615350467216e-22,-0.256931584112042,0.987,0.965,1.92103984866806e-17,5,HSPE1
3.62651469382958e-19,-0.268477966977605,0.427,0.651,7.90217551785466e-15,5,ARL6IP1
6.47117149769934e-19,0.311336100301199,0.834,0.755,1.41006826934869e-14,5,CORO1B
8.79781389681208e-19,-0.275637188167765,0.577,0.735,1.91704364811535e-14,5,BATF3
4.43260598478215e-16,0.282052405400453,0.684,0.588,9.6586484408403e-12,5,CD69
2.20142211142243e-13,-0.448282493479825,0.548,0.7,4.79689878078947e-09,5,HLA-DRA
5.21993331122274e-13,0.269672704705659,0.8,0.656,1.13742346851543e-08,5,XCL1
8.31411866922518e-10,-0.356107785422913,0.471,0.607,1.81164645802417e-05,5,HLA-DPA1
3.23154504708565e-09,-0.314057589510519,0.412,0.543,7.04153665759963e-05,5,HLA-DPB1
5.27811200801096e-09,-0.45815997784682,0.896,0.945,0.000115010060654559,5,LTB
7.18804754125953e-09,0.251406906966176,0.917,0.883,0.000156627555924045,5,MT2A
1.62552220180637e-08,-0.476243576380441,0.531,0.631,0.000354201287773608,5,HLA-DRB1
9.56621105354799e-175,0.835225443803055,0.691,0.159,2.08447738856811e-170,6,HLA-DQA1
1.58487274208795e-149,0.827023670582271,0.82,0.293,3.45343770500964e-145,6,HLA-DRB5
1.17698437098581e-141,1.06293233907415,0.955,0.589,2.56464894437807e-137,6,HLA-DRB1
3.2517272368995e-127,0.906405106396949,0.991,0.945,7.08551364920401e-123,6,CCL5
2.35230294714e-126,0.862561874585603,0.923,0.562,5.12566812181807e-122,6,HLA-DPA1
7.23679210740581e-124,0.809012907490396,0.998,0.971,1.57689700020373e-119,6,CD74
4.63849903918397e-117,0.769961959336791,0.885,0.496,1.01072894063819e-112,6,HLA-DPB1
1.52755155787402e-116,0.957079082398411,0.946,0.661,3.3285348446075e-112,6,HLA-DRA
3.42681712468806e-108,0.553681716305855,0.538,0.141,7.46703451469529e-104,6,HLA-DQA2
2.17210721688328e-94,0.707146777457295,0.957,0.744,4.73302162558866e-90,6,NUSAP1
1.04226776514197e-92,0.715567363305292,0.991,0.962,2.27110146024435e-88,6,VIM
5.48437069381473e-90,0.737665727805619,1,1,1.19504437418223e-85,6,MALAT1
1.61113884765262e-86,0.61608265551044,0.646,0.258,3.51067154903506e-82,6,TIGIT
7.51870768777212e-86,0.49261525899101,1,0.952,1.63832640516555e-81,6,HMGB2
8.66931797439795e-83,0.595158657132838,0.986,0.871,1.88904438662131e-78,6,MKI67
1.8638887378875e-70,0.506983651981051,0.631,0.297,4.06141355985686e-66,6,AHNAK
8.50927693902053e-66,0.609757349678597,0.887,0.694,1.85417144501257e-61,6,HOPX
1.15525445365143e-63,0.580473054177593,0.912,0.669,2.51729945450647e-59,6,ASPM
3.16446146899962e-60,0.977509640762127,0.613,0.31,6.89536154095018e-56,6,GZMK
6.46544498648132e-60,0.652380993143457,0.842,0.669,1.40882046255428e-55,6,CST7
5.90794479771988e-58,0.502666195524087,0.595,0.276,1.28734117142316e-53,6,HLA-DQB1
1.63902736619188e-56,0.456347816418916,0.863,0.646,3.57144063093211e-52,6,H2AFX
2.55002733802719e-55,0.779914684115636,0.588,0.265,5.55650956956125e-51,6,IFNG
1.43137409377153e-54,-0.649050356142415,0.324,0.704,3.11896415032817e-50,6,XCL1
2.81648274533486e-53,0.568202975612116,0.856,0.638,6.13711590208466e-49,6,UBE2C
3.25354950133908e-52,-0.427295358555283,0.973,0.974,7.08948436341785e-48,6,C12orf75
4.53372716707213e-52,-0.431993960734248,0.495,0.84,9.87899149705018e-48,6,AIF1
5.69633365252389e-51,0.475998699957311,0.709,0.468,1.24123110288495e-46,6,HLA-DMA
2.34619298306198e-50,-0.420337188019364,0.829,0.944,5.11235451009205e-46,6,C1QBP
8.8502362248949e-50,0.41408629880713,0.948,0.839,1.9284664734046e-45,6,SMC4
1.09416728501582e-49,0.536832029686587,0.919,0.757,2.38419051404948e-45,6,TOP2A
1.03529933817316e-48,-0.489268121707702,0.286,0.651,2.25591725787932e-44,6,PLAC8
3.22429372599372e-48,-0.253077523599762,0.998,0.999,7.02573602894032e-44,6,RPL23
3.36086911753711e-48,-0.461612274192457,0.349,0.73,7.32333380711336e-44,6,CCR7
3.46819799322056e-48,0.398690657346472,0.986,0.945,7.5572034272276e-44,6,SRGN
7.0859034627974e-47,0.502307627081787,0.642,0.375,1.54401836454355e-42,6,LINC01943
2.44379097456382e-45,0.427332785546105,0.892,0.701,5.32502053357457e-41,6,TPX2
2.04390769454128e-44,0.467091080354722,0.912,0.811,4.45367486640545e-40,6,H1FX
7.63595101299681e-44,0.529395828966965,0.905,0.766,1.663873725732e-39,6,CENPF
1.14296695662038e-42,0.41209309977887,0.901,0.811,2.49052499847581e-38,6,CKS1B
5.09113341086421e-42,0.45997466487746,0.932,0.822,1.10935797022731e-37,6,UBE2S
5.09730981231883e-42,-0.368622073399163,0.944,0.965,1.11070380810427e-37,6,HSPD1
2.05938625142521e-41,-0.361787667640744,0.387,0.709,4.48740264185552e-37,6,UBE2F
2.27222030811447e-41,0.350380927775409,1,0.95,4.95116805138143e-37,6,TUBB
1.86659116338595e-40,0.441745042007841,0.788,0.592,4.06730214501799e-36,6,DLGAP5
1.38961376935225e-39,0.479370219635684,0.761,0.617,3.02796840341855e-35,6,ARL6IP1
1.45449391424536e-38,-0.331678783344814,0.723,0.912,3.16934223914063e-34,6,SNHG8
4.44513847447567e-38,-0.275927480779006,0.227,0.57,9.68595673588249e-34,6,ACTN1
7.03039366640143e-38,-0.442912753729108,0.797,0.911,1.53192277990887e-33,6,RPL22L1
7.15115299028344e-38,0.451257867255408,0.818,0.655,1.55823623658276e-33,6,LAG3
1.75248607231301e-37,0.363251126655951,0.752,0.561,3.81866715157004e-33,6,SPC25
1.94311076314023e-37,0.42078287621088,0.928,0.797,4.23403835288257e-33,6,TUBB4B
2.33794228764335e-37,0.417133969665566,0.872,0.754,5.09437624477486e-33,6,LINC01871
2.99810196525978e-37,0.345285302231519,0.552,0.317,6.53286418230106e-33,6,PRDM1
3.40848762404045e-37,0.328211012626585,0.752,0.537,7.42709453278415e-33,6,NDC80
